CustomerId,Recency,Frequency,Monetary,cluster,is_high_risk
CustomerId_581,78,2.0,1000.0,2,1
CustomerId_582,32,5.0,6500.0,2,1
CustomerId_585,80,8.0,6000.0,2,1
CustomerId_586,47,6.0,30000.0,2,1
CustomerId_588,68,27.0,28500.0,2,1
CustomerId_590,34,1.0,1000.0,2,1
CustomerId_592,17,104.0,109900.0,0,0
CustomerId_593,47,5.0,2700.0,2,1
CustomerId_594,17,13.0,36157.0,2,1
CustomerId_595,51,1.0,2000.0,2,1
CustomerId_596,88,1.0,5000.0,2,1
CustomerId_598,89,4.0,8200.0,2,1
CustomerId_599,58,30.0,1317500.0,2,1
CustomerId_6,84,1.0,0.0,2,1
CustomerId_600,54,27.0,53625.0,2,1
CustomerId_601,47,13.0,85500.0,2,1
CustomerId_602,58,1.0,100000.0,2,1
CustomerId_603,61,3.0,120000.0,2,1
CustomerId_604,41,3.0,3000.0,2,1
CustomerId_605,19,23.0,12000.0,2,1
CustomerId_606,16,133.0,781915.0,1,0
CustomerId_607,33,5.0,26000.0,2,1
CustomerId_609,34,17.0,30300.0,2,1
CustomerId_610,17,55.0,277495.0,0,0
CustomerId_611,54,2.0,6000.0,2,1
CustomerId_612,20,35.0,46400.0,0,0
CustomerId_613,37,8.0,10000.0,2,1
CustomerId_614,50,5.0,3200.0,2,1
CustomerId_619,29,14.0,82500.0,2,1
CustomerId_620,61,6.0,160000.0,2,1
CustomerId_621,19,5.0,26000.0,2,1
CustomerId_622,54,5.0,25000.0,2,1
CustomerId_624,27,1.0,500.0,2,1
CustomerId_625,65,205.0,1001360.0,1,0
CustomerId_627,45,133.0,188213.0,1,0
CustomerId_629,19,5.0,26000.0,2,1
CustomerId_630,45,1.0,500.0,2,1
CustomerId_633,26,6.0,13000.0,2,1
CustomerId_636,24,45.0,26200.0,0,0
CustomerId_638,47,6.0,30000.0,2,1
CustomerId_639,54,5.0,25000.0,2,1
CustomerId_640,19,8.0,26000.0,2,1
CustomerId_642,32,7.0,7000.0,2,1
CustomerId_644,63,1.0,500.0,2,1
CustomerId_645,18,5.0,26000.0,2,1
CustomerId_646,21,3.0,1000.0,2,1
CustomerId_647,16,242.42000000000007,2002604.0000000005,1,0
CustomerId_648,19,13.0,26000.0,2,1
CustomerId_651,75,4.0,20000.0,2,1
CustomerId_652,16,167.0,879250.0,1,0
CustomerId_653,21,15.0,12500.0,2,1
CustomerId_654,89,1.0,15000.0,2,1
CustomerId_655,19,23.0,141000.0,2,1
CustomerId_656,19,11.0,11000.0,2,1
CustomerId_660,33,20.0,138800.0,2,1
CustomerId_661,19,58.0,145200.0,0,0
CustomerId_662,90,2.0,4000.0,2,1
CustomerId_665,16,229.0,469808.0,1,0
CustomerId_666,47,6.0,30000.0,2,1
CustomerId_667,33,7.0,51000.0,2,1
CustomerId_668,57,1.0,2000.0,2,1
CustomerId_670,16,3.0,500.0,2,1
CustomerId_672,70,30.0,20000.0,2,1
CustomerId_673,48,5.0,1700.0,2,1
CustomerId_679,48,3.0,1000.0,2,1
CustomerId_680,25,11.0,22000.0,2,1
CustomerId_683,21,23.0,89000.0,2,1
CustomerId_684,54,26.0,131400.0,2,1
CustomerId_687,25,2.0,51000.0,2,1
CustomerId_689,47,4.0,15000.0,2,1
CustomerId_690,26,16.0,45000.0,2,1
CustomerId_691,26,17.0,131000.0,2,1
CustomerId_692,19,5.0,26000.0,2,1
CustomerId_693,88,1.0,200000.0,2,1
CustomerId_694,58,7.0,3000.0,2,1
CustomerId_695,55,1.0,1000.0,2,1
CustomerId_696,68,6.0,30000.0,2,1
CustomerId_697,55,2.0,1000.0,2,1
CustomerId_698,18,35.0,690700.0,0,0
CustomerId_699,54,8.0,43500.0,2,1
CustomerId_7,84,1.0,0.0,2,1
CustomerId_700,23,18.0,7500.0,2,1
CustomerId_701,57,1.0,10000.0,2,1
CustomerId_702,33,5.0,26000.0,2,1
CustomerId_703,69,1.0,2000.0,2,1
CustomerId_704,70,2.0,51000.0,2,1
CustomerId_705,36,1.0,1000.0,2,1
CustomerId_706,19,4.0,11500.0,2,1
CustomerId_707,18,12.0,71000.0,2,1
CustomerId_708,34,9.0,9000.0,2,1
CustomerId_709,75,3.0,3000.0,2,1
CustomerId_710,82,2.0,12000.0,2,1
CustomerId_711,33,2.0,1000.0,2,1
CustomerId_7112,39,2.0,70000.0,2,1
CustomerId_712,21,28.0,39400.0,2,1
CustomerId_713,33,44.0,350700.0,0,0
CustomerId_714,22,20.0,11000.0,2,1
CustomerId_715,89,2.0,20000.0,2,1
CustomerId_716,84,1.0,1000.0,2,1
CustomerId_717,23,12.0,16000.0,2,1
CustomerId_718,16,8.0,19056.0,2,1
CustomerId_720,20,1.0,1500.0,2,1
CustomerId_723,40,3.0,25000.0,2,1
CustomerId_727,33,26.0,57500.0,2,1
CustomerId_728,76,1.0,10000.0,2,1
CustomerId_730,47,5.0,25000.0,2,1
CustomerId_732,45,6.0,4000.0,2,1
CustomerId_7321,70,6.0,60000.0,2,1
CustomerId_7323,37,2.0,20000.0,2,1
CustomerId_7324,90,2.0,19998.0,2,1
CustomerId_7325,80,2.0,10000.0,2,1
CustomerId_7326,34,6.0,65000.0,2,1
CustomerId_7327,35,10.0,11700.0,2,1
CustomerId_7328,57,5.0,306000.0,2,1
CustomerId_7329,53,3.0,60000.0,2,1
CustomerId_733,51,2.0,11000.0,2,1
CustomerId_7331,63,1.0,500.0,2,1
CustomerId_7332,68,5.0,0.0,2,1
CustomerId_7334,60,3.0,0.0,2,1
CustomerId_7335,50,2.0,0.0,2,1
CustomerId_7336,34,19.0,0.0,2,1
CustomerId_7338,34,9.0,0.0,2,1
CustomerId_7339,34,4.0,0.0,2,1
CustomerId_734,20,66.0,329333.0,0,0
CustomerId_7340,85,1.0,0.0,2,1
CustomerId_7341,85,1.0,0.0,2,1
CustomerId_7343,29,242.42000000000007,0.0,1,0
CustomerId_7344,57,5.0,0.0,2,1
CustomerId_735,33,4.0,24000.0,2,1
CustomerId_739,82,8.0,40700.0,2,1
CustomerId_740,58,3.0,10000.0,2,1
CustomerId_7401,34,2.0,0.0,2,1
CustomerId_7402,71,2.0,0.0,2,1
CustomerId_7403,23,10.0,0.0,2,1
CustomerId_7404,44,1.0,0.0,2,1
CustomerId_7406,30,4.0,0.0,2,1
CustomerId_7407,30,5.0,0.0,2,1
CustomerId_7408,31,3.0,0.0,2,1
CustomerId_7409,33,60.0,0.0,0,0
CustomerId_7410,33,8.0,0.0,2,1
CustomerId_7412,33,14.0,0.0,2,1
CustomerId_7414,86,2.0,1630000.0,2,1
CustomerId_7415,69,1.0,500.0,2,1
CustomerId_7418,69,1.0,361000.0,2,1
CustomerId_742,53,2.0,5500.0,2,1
CustomerId_7426,37,11.0,0.0,2,1
CustomerId_7427,80,1.0,0.0,2,1
CustomerId_7428,55,3.0,0.0,2,1
CustomerId_7429,29,2.0,0.0,2,1
CustomerId_7430,58,32.0,0.0,2,1
CustomerId_7431,20,3.0,0.0,2,1
CustomerId_7433,47,1.0,0.0,2,1
CustomerId_7434,78,4.0,0.0,2,1
CustomerId_7435,56,1.0,0.0,2,1
CustomerId_7436,63,4.0,0.0,2,1
CustomerId_7437,46,3.0,0.0,2,1
CustomerId_7438,56,1.0,0.0,2,1
CustomerId_7439,19,7.0,0.0,2,1
CustomerId_7440,75,1.0,0.0,2,1
CustomerId_7441,58,2.0,0.0,2,1
CustomerId_7442,17,19.0,0.0,2,1
CustomerId_7443,54,6.0,0.0,2,1
CustomerId_7444,69,1.0,0.0,2,1
CustomerId_7445,79,3.0,0.0,2,1
CustomerId_7446,62,2.0,0.0,2,1
CustomerId_7447,28,3.0,0.0,2,1
CustomerId_7448,69,1.0,0.0,2,1
CustomerId_745,24,1.0,500.0,2,1
CustomerId_7450,26,13.0,0.0,2,1
CustomerId_7451,40,7.0,0.0,2,1
CustomerId_7452,31,9.0,0.0,2,1
CustomerId_7453,70,6.0,3000.0,2,1
CustomerId_7454,58,2.0,0.0,2,1
CustomerId_7455,64,1.0,0.0,2,1
CustomerId_7456,64,1.0,0.0,2,1
CustomerId_7457,64,1.0,0.0,2,1
CustomerId_7458,22,2.0,0.0,2,1
CustomerId_7459,22,2.0,0.0,2,1
CustomerId_7460,22,2.0,0.0,2,1
CustomerId_7461,22,2.0,0.0,2,1
CustomerId_7462,22,2.0,0.0,2,1
CustomerId_7463,22,2.0,0.0,2,1
CustomerId_7464,64,1.0,0.0,2,1
CustomerId_7465,64,1.0,0.0,2,1
CustomerId_7466,29,5.0,0.0,2,1
CustomerId_7467,56,6.0,0.0,2,1
CustomerId_7468,74,2.0,0.0,2,1
CustomerId_7469,76,1.0,0.0,2,1
CustomerId_7470,84,1.0,0.0,2,1
CustomerId_7471,84,1.0,0.0,2,1
CustomerId_7472,84,1.0,0.0,2,1
CustomerId_7473,84,1.0,0.0,2,1
CustomerId_7474,84,1.0,0.0,2,1
CustomerId_7475,38,3.0,0.0,2,1
CustomerId_7476,34,23.0,0.0,2,1
CustomerId_7477,56,1.0,0.0,2,1
CustomerId_748,45,3.0,10000.0,2,1
CustomerId_749,38,2.0,4000.0,2,1
CustomerId_753,69,1.0,2000.0,2,1
CustomerId_754,16,1.0,1000.0,2,1
CustomerId_755,57,1.0,500.0,2,1
CustomerId_756,64,1.0,5000.0,2,1
CustomerId_757,70,3.0,500.0,2,1
CustomerId_759,19,129.0,828550.0,1,0
CustomerId_760,89,5.0,25200.0,2,1
CustomerId_761,16,144.0,299200.0,1,0
CustomerId_764,19,18.0,106200.0,2,1
CustomerId_767,20,3.0,500.0,2,1
CustomerId_768,47,2.0,2000.0,2,1
CustomerId_770,20,21.0,31000.0,2,1
CustomerId_771,30,1.0,2000.0,2,1
CustomerId_775,24,32.0,49000.0,2,1
CustomerId_776,28,53.0,111100.0,0,0
CustomerId_778,75,1.0,10000.0,2,1
CustomerId_779,47,4.0,25000.0,2,1
CustomerId_781,61,1.0,2000.0,2,1
CustomerId_784,16,111.0,205500.0,0,0
CustomerId_785,23,1.0,50000.0,2,1
CustomerId_786,16,59.0,70443.0,0,0
CustomerId_787,45,1.0,1000.0,2,1
CustomerId_789,19,4.0,16000.0,2,1
CustomerId_790,31,102.0,329135.0,0,0
CustomerId_791,21,32.0,21800.0,2,1
CustomerId_793,16,10.0,31000.0,2,1
CustomerId_794,33,3.0,1000.0,2,1
CustomerId_795,36,2.0,1500.0,2,1
CustomerId_797,33,65.0,240500.0,0,0
CustomerId_798,23,10.0,142000.0,2,1
CustomerId_799,33,5.0,26000.0,2,1
CustomerId_8,84,1.0,0.0,2,1
CustomerId_800,16,42.0,259400.0,0,0
CustomerId_801,25,6.0,11000.0,2,1
CustomerId_802,20,3.0,500.0,2,1
CustomerId_804,87,4.0,24000.0,2,1
CustomerId_806,20,168.0,1529206.0,1,0
CustomerId_807,79,4.0,4000.0,2,1
CustomerId_808,23,30.0,32200.0,2,1
CustomerId_810,26,13.0,40600.0,2,1
CustomerId_813,67,3.0,1000.0,2,1
CustomerId_814,17,61.0,438499.0,0,0
CustomerId_816,36,3.0,2000.0,2,1
CustomerId_821,31,7.0,28400.0,2,1
CustomerId_823,19,24.0,121000.0,2,1
CustomerId_824,75,1.0,5000.0,2,1
CustomerId_825,69,16.0,35125.0,2,1
CustomerId_826,56,2.0,1500.0,2,1
CustomerId_827,71,1.0,1000.0,2,1
CustomerId_828,29,4.0,4500.0,2,1
CustomerId_829,73,2.0,3000.0,2,1
CustomerId_830,33,7.0,51000.0,2,1
CustomerId_832,77,8.0,3000.0,2,1
CustomerId_834,77,1.0,300000.0,2,1
CustomerId_838,55,1.0,1000.0,2,1
CustomerId_839,17,67.0,353700.0,0,0
CustomerId_840,19,12.0,18000.0,2,1
CustomerId_841,87,7.0,6350.0,2,1
CustomerId_842,68,9.0,5500.0,2,1
CustomerId_843,16,24.0,23500.0,2,1
CustomerId_844,87,3.0,30000.0,2,1
CustomerId_846,35,5.0,52000.0,2,1
CustomerId_847,75,7.0,25000.0,2,1
CustomerId_848,47,6.0,30000.0,2,1
CustomerId_851,25,2.0,1500.0,2,1
CustomerId_853,19,7.0,26000.0,2,1
CustomerId_854,34,2.0,5500.0,2,1
CustomerId_856,25,5.0,2002604.0000000005,2,1
CustomerId_857,18,6.0,31000.0,2,1
CustomerId_860,18,27.0,135900.0,2,1
CustomerId_861,37,1.0,10000.0,2,1
CustomerId_863,71,1.0,25000.0,2,1
CustomerId_864,58,2.0,20000.0,2,1
CustomerId_865,21,51.0,2002604.0000000005,0,0
CustomerId_867,23,1.0,20000.0,2,1
CustomerId_868,66,1.0,900.0,2,1
CustomerId_870,37,1.0,1000.0,2,1
CustomerId_872,52,56.0,53400.0,0,0
CustomerId_873,16,103.0,415395.0,0,0
CustomerId_877,54,5.0,25000.0,2,1
CustomerId_880,87,5.0,104000.0,2,1
CustomerId_881,75,3.0,44000.0,2,1
CustomerId_882,19,6.0,26000.0,2,1
CustomerId_883,89,13.0,26000.0,2,1
CustomerId_884,47,5.0,25200.0,2,1
CustomerId_885,68,5.0,41500.0,2,1
CustomerId_887,86,3.0,2000.0,2,1
CustomerId_888,89,5.0,25200.0,2,1
CustomerId_889,29,8.0,23200.0,2,1
CustomerId_89,30,1.0,5000.0,2,1
CustomerId_890,54,1.0,60000.0,2,1
CustomerId_892,54,12.0,60700.0,2,1
CustomerId_895,54,6.0,30000.0,2,1
CustomerId_896,54,4.0,2000.0,2,1
CustomerId_898,47,7.0,50000.0,2,1
CustomerId_899,90,1.0,10000.0,2,1
CustomerId_9,84,1.0,0.0,2,1
CustomerId_900,56,13.0,15000.0,2,1
CustomerId_903,42,15.0,20000.0,2,1
CustomerId_905,16,137.0,869300.0,1,0
CustomerId_906,62,51.0,82000.0,0,0
CustomerId_907,62,1.0,1000.0,2,1
CustomerId_908,16,242.42000000000007,284500.0,1,0
CustomerId_909,16,4.0,2002604.0000000005,2,1
CustomerId_911,32,7.0,26000.0,2,1
CustomerId_912,16,34.0,51000.0,0,0
CustomerId_913,19,56.0,98000.0,0,0
CustomerId_915,40,2.0,4000.0,2,1
CustomerId_916,57,9.0,181320.0,2,1
CustomerId_919,60,5.0,240000.0,2,1
CustomerId_920,27,28.0,57840.0,2,1
CustomerId_921,21,9.0,46000.0,2,1
CustomerId_923,16,4.0,25000.0,2,1
CustomerId_926,23,1.0,1000.0,2,1
CustomerId_927,18,6.0,31000.0,2,1
CustomerId_928,60,3.0,1000.0,2,1
CustomerId_929,68,4.0,40000.0,2,1
CustomerId_930,40,17.0,86200.0,2,1
CustomerId_931,18,10.0,4900.0,2,1
CustomerId_932,48,17.0,56600.0,2,1
CustomerId_938,19,4.0,1500.0,2,1
CustomerId_940,16,13.0,52000.0,2,1
CustomerId_942,62,2.0,14000.0,2,1
CustomerId_945,35,3.0,1000.0,2,1
CustomerId_946,38,1.0,500.0,2,1
CustomerId_947,31,1.0,10000.0,2,1
CustomerId_949,75,1.0,1000.0,2,1
CustomerId_951,18,12.0,71000.0,2,1
CustomerId_957,34,1.0,1000.0,2,1
CustomerId_958,47,1.0,10000.0,2,1
CustomerId_959,17,43.0,60700.0,0,0
CustomerId_960,19,33.0,111000.0,0,0
CustomerId_961,37,1.0,15000.0,2,1
CustomerId_962,29,10.0,10900.0,2,1
CustomerId_963,57,4.0,4000.0,2,1
CustomerId_966,35,2.0,1500.0,2,1
CustomerId_967,65,1.0,100000.0,2,1
CustomerId_968,24,1.0,2000.0,2,1
CustomerId_969,16,117.0,486400.0,0,0
CustomerId_974,37,4.0,1900.0,2,1
CustomerId_975,76,1.0,2000.0,2,1
CustomerId_977,16,56.0,529799.0,0,0
CustomerId_978,76,2.0,40000.0,2,1
CustomerId_979,33,13.0,76000.0,2,1
CustomerId_982,33,6.0,31000.0,2,1
CustomerId_987,68,4.0,20000.0,2,1
CustomerId_988,35,33.0,240500.0,0,0
CustomerId_990,16,9.0,10000.0,2,1
CustomerId_993,26,5.0,26000.0,2,1
CustomerId_994,16,76.0,495500.0,0,0
CustomerId_996,68,17.0,145000.0,2,1
CustomerId_998,18,14.0,86500.0,2,1
